mrk.1,mrk.2,R2,diff.dist,LG,delta.bp
S01_56381361,S01_55230421,NA,1150940,lg.1,1.15094
S01_55230333,S01_56381361,0.0018456338098225356,1151028,lg.1,1.151028
S01_56381361,S01_55230333,NA,1151028,lg.1,1.151028
S01_156650,S01_1314461,0.19354589947322295,1157811,lg.1,1.157811
S01_1314461,S01_156650,NA,1157811,lg.1,1.157811
S01_51408405,S01_52567810,0.044918309888471196,1159405,lg.1,1.159405
S01_52567810,S01_51408405,NA,1159405,lg.1,1.159405
S01_55221804,S01_56381361,0.0034829631262987106,1159557,lg.1,1.159557
S01_56381361,S01_55221804,NA,1159557,lg.1,1.159557
S01_54719664,S01_55879240,0.3201945766517809,1159576,lg.1,1.159576
S01_55879240,S01_54719664,NA,1159576,lg.1,1.159576
S01_153541,S01_1314461,0.4249334408769219,1160920,lg.1,1.16092
S01_1314461,S01_153541,NA,1160920,lg.1,1.16092
S01_651047,S01_1814915,0.32930276433764116,1163868,lg.1,1.163868
S01_1814915,S01_651047,NA,1163868,lg.1,1.163868
S01_651047,S01_1818795,0.30942209217808514,1167748,lg.1,1.167748
S01_1818795,S01_651047,NA,1167748,lg.1,1.167748
S01_651047,S01_1818820,0.2347730350742811,1167773,lg.1,1.167773
S01_1818820,S01_651047,NA,1167773,lg.1,1.167773
S01_50426012,S01_51600690,0.029727662055868097,1174678,lg.1,1.1746780000000001
S01_51600690,S01_50426012,NA,1174678,lg.1,1.1746780000000001
S01_42832725,S01_44008895,0.21265333186598048,1176170,lg.1,1.17617
S01_44008895,S01_42832725,NA,1176170,lg.1,1.17617
S01_44008895,S01_45185076,0.10669532561600223,1176181,lg.1,1.176181
S01_45185076,S01_44008895,NA,1176181,lg.1,1.176181
S01_44008895,S01_45185084,0.10669532561600223,1176189,lg.1,1.176189
S01_45185084,S01_44008895,NA,1176189,lg.1,1.176189
S01_44008895,S01_45185085,0.10669532561600223,1176190,lg.1,1.17619
S01_45185085,S01_44008895,NA,1176190,lg.1,1.17619
S01_42832684,S01_44008895,0.21265333186598048,1176211,lg.1,1.176211
S01_44008895,S01_42832684,NA,1176211,lg.1,1.176211
S01_44008895,S01_45185110,0.10669532561600223,1176215,lg.1,1.176215
S01_45185110,S01_44008895,NA,1176215,lg.1,1.176215
S01_598334,S01_1775088,0.3953275862383838,1176754,lg.1,1.176754
S01_1775088,S01_598334,NA,1176754,lg.1,1.176754
S01_50230454,S01_51408405,0.07409723570674319,1177951,lg.1,1.177951
S01_51408405,S01_50230454,NA,1177951,lg.1,1.177951
S01_49321466,S01_50503626,0.10367549828781839,1182160,lg.1,1.18216
S01_50503626,S01_49321466,NA,1182160,lg.1,1.18216
S01_50503626,S01_51685788,0.04185285320491813,1182162,lg.1,1.182162
S01_51685788,S01_50503626,NA,1182162,lg.1,1.182162
S01_54506139,S01_55692513,0.029450281853575747,1186374,lg.1,1.186374
S01_55692513,S01_54506139,NA,1186374,lg.1,1.186374
S01_294507,S01_1482512,0.04761088981224847,1188005,lg.1,1.188005
S01_1482512,S01_294507,NA,1188005,lg.1,1.188005
S01_294507,S01_1482537,0.04761088981224847,1188030,lg.1,1.18803
S01_1482537,S01_294507,NA,1188030,lg.1,1.18803
S01_293924,S01_1482512,0.10496102832215393,1188588,lg.1,1.188588
S01_1482512,S01_293924,NA,1188588,lg.1,1.188588
S01_293924,S01_1482537,0.10496102832215393,1188613,lg.1,1.188613
S01_1482537,S01_293924,NA,1188613,lg.1,1.188613
S01_293684,S01_1482512,0.048424169435527034,1188828,lg.1,1.188828
S01_1482512,S01_293684,NA,1188828,lg.1,1.188828
S01_293684,S01_1482537,0.048424169435527034,1188853,lg.1,1.188853
S01_1482537,S01_293684,NA,1188853,lg.1,1.188853
S01_50426012,S01_51619343,0.026212854876267403,1193331,lg.1,1.193331
S01_51619343,S01_50426012,NA,1193331,lg.1,1.193331
S01_50406826,S01_51600690,0.003992322653807443,1193864,lg.1,1.193864
S01_51600690,S01_50406826,NA,1193864,lg.1,1.193864
S01_50403605,S01_51600690,0.06049648231541826,1197085,lg.1,1.197085
S01_51600690,S01_50403605,NA,1197085,lg.1,1.197085
S01_50426012,S01_51630871,0.02254376148827721,1204859,lg.1,1.204859
S01_51630871,S01_50426012,NA,1204859,lg.1,1.204859
S01_49196880,S01_50403605,0.19154359633011098,1206725,lg.1,1.206725
S01_50403605,S01_49196880,NA,1206725,lg.1,1.206725
S01_294507,S01_1501284,0.0030806854209473396,1206777,lg.1,1.206777
S01_1501284,S01_294507,NA,1206777,lg.1,1.206777
S01_293924,S01_1501284,0.003855496940507574,1207360,lg.1,1.20736
S01_1501284,S01_293924,NA,1207360,lg.1,1.20736
S01_293684,S01_1501284,4.514166128747861e-4,1207600,lg.1,1.2076
S01_1501284,S01_293684,NA,1207600,lg.1,1.2076
S01_49196880,S01_50406826,0.16050702512266043,1209946,lg.1,1.209946
S01_50406826,S01_49196880,NA,1209946,lg.1,1.209946
S01_50406826,S01_51619343,0.004136165474029295,1212517,lg.1,1.212517
S01_51619343,S01_50406826,NA,1212517,lg.1,1.212517
S01_50426012,S01_51640106,0.02023123721679043,1214094,lg.1,1.214094
S01_51640106,S01_50426012,NA,1214094,lg.1,1.214094
S01_50403605,S01_51619343,0.05335038201723658,1215738,lg.1,1.215738
S01_51619343,S01_50403605,NA,1215738,lg.1,1.215738
S01_598334,S01_1814915,0.36718258170571,1216581,lg.1,1.216581
S01_1814915,S01_598334,NA,1216581,lg.1,1.216581
S01_598334,S01_1818795,0.3509263294755135,1220461,lg.1,1.220461
S01_1818795,S01_598334,NA,1220461,lg.1,1.220461
S01_598334,S01_1818820,0.353955453313588,1220486,lg.1,1.220486
S01_1818820,S01_598334,NA,1220486,lg.1,1.220486
S01_50406826,S01_51630871,0.006907931938097136,1224045,lg.1,1.224045
S01_51630871,S01_50406826,NA,1224045,lg.1,1.224045
S01_50403605,S01_51630871,0.045890592736062635,1227266,lg.1,1.227266
S01_51630871,S01_50403605,NA,1227266,lg.1,1.227266
S01_55269660,S01_56497079,0.06594117838094167,1227419,lg.1,1.227419
S01_56497079,S01_55269660,NA,1227419,lg.1,1.227419
S01_49196880,S01_50426012,0.13116962209957744,1229132,lg.1,1.229132
S01_50426012,S01_49196880,NA,1229132,lg.1,1.229132
S01_48805860,S01_50037069,0.055737039484821733,1231209,lg.1,1.231209
S01_50037069,S01_48805860,NA,1231209,lg.1,1.231209
S01_469982,S01_1701388,0.05854825570781226,1231406,lg.1,1.231406
S01_1701388,S01_469982,NA,1231406,lg.1,1.231406
S01_50406826,S01_51640106,0.0014748348618896512,1233280,lg.1,1.23328
S01_51640106,S01_50406826,NA,1233280,lg.1,1.23328
S01_50403605,S01_51640106,0.04118889908901601,1236501,lg.1,1.236501
S01_51640106,S01_50403605,NA,1236501,lg.1,1.236501
S01_51408405,S01_52652130,0.004635016525201697,1243725,lg.1,1.243725
S01_52652130,S01_51408405,NA,1243725,lg.1,1.243725
S01_55269660,S01_56514285,0.12724674329735308,1244625,lg.1,1.244625
S01_56514285,S01_55269660,NA,1244625,lg.1,1.244625
S01_55251501,S01_56497079,0.020982239006170928,1245578,lg.1,1.245578
S01_56497079,S01_55251501,NA,1245578,lg.1,1.245578
S01_455187,S01_1701388,0.015959634979083447,1246201,lg.1,1.246201
S01_1701388,S01_455187,NA,1246201,lg.1,1.246201
S01_55269660,S01_56521310,0.05666908740748297,1251650,lg.1,1.25165
S01_56521310,S01_55269660,NA,1251650,lg.1,1.25165
S01_955471,S01_2207723,0.0026517748058449654,1252252,lg.1,1.252252
S01_2207723,S01_955471,NA,1252252,lg.1,1.252252
S01_955453,S01_2207723,0.0026517748058449654,1252270,lg.1,1.25227
S01_2207723,S01_955453,NA,1252270,lg.1,1.25227
S01_955471,S01_2211215,0.016407333647010476,1255744,lg.1,1.255744
S01_2211215,S01_955471,NA,1255744,lg.1,1.255744
S01_955453,S01_2211215,0.016407333647010476,1255762,lg.1,1.255762
S01_2211215,S01_955453,NA,1255762,lg.1,1.255762
S01_50260522,S01_51516538,0.13761080248450014,1256016,lg.1,1.256016
S01_51516538,S01_50260522,NA,1256016,lg.1,1.256016
S01_50260522,S01_51516560,0.1124040828316402,1256038,lg.1,1.256038
S01_51516560,S01_50260522,NA,1256038,lg.1,1.256038
S01_47939179,S01_49196880,0.03728196129730358,1257701,lg.1,1.257701
S01_49196880,S01_47939179,NA,1257701,lg.1,1.257701
S01_40636580,S01_41895210,0.26732451238019495,1258630,lg.1,1.25863
S01_41895210,S01_40636580,NA,1258630,lg.1,1.25863
S01_40636558,S01_41895210,0.811767107265529,1258652,lg.1,1.258652
S01_41895210,S01_40636558,NA,1258652,lg.1,1.258652
S01_47938078,S01_49196880,0.050470058664368066,1258802,lg.1,1.258802
S01_49196880,S01_47938078,NA,1258802,lg.1,1.258802
S01_50426012,S01_51685788,0.020557802444848124,1259776,lg.1,1.259776
S01_51685788,S01_50426012,NA,1259776,lg.1,1.259776
S01_50503626,S01_51764985,0.03773664496094567,1261359,lg.1,1.261359
S01_51764985,S01_50503626,NA,1261359,lg.1,1.261359
S01_50503626,S01_51765084,0.03931586738307411,1261458,lg.1,1.261458
S01_51765084,S01_50503626,NA,1261458,lg.1,1.261458
S01_55234883,S01_56497079,0.011278364198748286,1262196,lg.1,1.262196
S01_56497079,S01_55234883,NA,1262196,lg.1,1.262196
S01_55251501,S01_56514285,0.07147584861763748,1262784,lg.1,1.262784
S01_56514285,S01_55251501,NA,1262784,lg.1,1.262784
S01_55230498,S01_56497079,0.031092618102131632,1266581,lg.1,1.266581
S01_56497079,S01_55230498,NA,1266581,lg.1,1.266581
S01_55230421,S01_56497079,0.05386488434611934,1266658,lg.1,1.266658
S01_56497079,S01_55230421,NA,1266658,lg.1,1.266658
S01_55230333,S01_56497079,0.019764410479292553,1266746,lg.1,1.266746
S01_56497079,S01_55230333,NA,1266746,lg.1,1.266746
S01_55251501,S01_56521310,0.025843067921822928,1269809,lg.1,1.269809
S01_56521310,S01_55251501,NA,1269809,lg.1,1.269809
S01_37485659,S01_38755673,0.5748281212666607,1270014,lg.1,1.270014
S01_38755673,S01_37485659,NA,1270014,lg.1,1.270014
S01_37485635,S01_38755673,0.5748281212666607,1270038,lg.1,1.270038
S01_38755673,S01_37485635,NA,1270038,lg.1,1.270038
S01_55221804,S01_56497079,0.017851197018083458,1275275,lg.1,1.275275
S01_56497079,S01_55221804,NA,1275275,lg.1,1.275275
S01_156650,S01_1433706,0.10088483029020962,1277056,lg.1,1.277056
S01_1433706,S01_156650,NA,1277056,lg.1,1.277056
S01_50406826,S01_51685788,0.04010040362205063,1278962,lg.1,1.278962
S01_51685788,S01_50406826,NA,1278962,lg.1,1.278962
S01_55234883,S01_56514285,0.11340975675460224,1279402,lg.1,1.279402
S01_56514285,S01_55234883,NA,1279402,lg.1,1.279402
S01_153541,S01_1433706,0.1437910717951359,1280165,lg.1,1.280165
S01_1433706,S01_153541,NA,1280165,lg.1,1.280165
S01_50403605,S01_51685788,0.04185285320491813,1282183,lg.1,1.282183
S01_51685788,S01_50403605,NA,1282183,lg.1,1.282183
S01_55230498,S01_56514285,0.07279970763112063,1283787,lg.1,1.283787
S01_56514285,S01_55230498,NA,1283787,lg.1,1.283787
S01_55230421,S01_56514285,0.18489390383337637,1283864,lg.1,1.283864
S01_56514285,S01_55230421,NA,1283864,lg.1,1.283864
S01_55230333,S01_56514285,0.10108294142653575,1283952,lg.1,1.283952
S01_56514285,S01_55230333,NA,1283952,lg.1,1.283952
S01_48751448,S01_50037069,0.06591761914049978,1285621,lg.1,1.285621
S01_50037069,S01_48751448,NA,1285621,lg.1,1.285621
S01_50230454,S01_51516538,0.2578065544178637,1286084,lg.1,1.286084
S01_51516538,S01_50230454,NA,1286084,lg.1,1.286084
S01_50230454,S01_51516560,0.29772113473483736,1286106,lg.1,1.286106
S01_51516560,S01_50230454,NA,1286106,lg.1,1.286106
S01_55234883,S01_56521310,0.017032415451308337,1286427,lg.1,1.286427
S01_56521310,S01_55234883,NA,1286427,lg.1,1.286427
S01_55230498,S01_56521310,0.031186120794328483,1290812,lg.1,1.290812
S01_56521310,S01_55230498,NA,1290812,lg.1,1.290812
S01_55230421,S01_56521310,0.011228543212732136,1290889,lg.1,1.290889
S01_56521310,S01_55230421,NA,1290889,lg.1,1.290889
S01_55230333,S01_56521310,0.013738996628628966,1290977,lg.1,1.290977
S01_56521310,S01_55230333,NA,1290977,lg.1,1.290977
S01_55269660,S01_56561984,0.010592856457931052,1292324,lg.1,1.292324
S01_56561984,S01_55269660,NA,1292324,lg.1,1.292324
S01_55221804,S01_56514285,0.129769716130793,1292481,lg.1,1.292481
S01_56514285,S01_55221804,NA,1292481,lg.1,1.292481
S01_42371693,S01_43668662,0.40756637249846983,1296969,lg.1,1.296969
S01_43668662,S01_42371693,NA,1296969,lg.1,1.296969
S01_48805860,S01_50103603,0.08159542396221132,1297743,lg.1,1.297743
S01_50103603,S01_48805860,NA,1297743,lg.1,1.297743
S01_48738092,S01_50037069,0.020332483594312,1298977,lg.1,1.298977
S01_50037069,S01_48738092,NA,1298977,lg.1,1.298977
S01_48738089,S01_50037069,0.020332483594312,1298980,lg.1,1.29898
S01_50037069,S01_48738089,NA,1298980,lg.1,1.29898
S01_48738048,S01_50037069,0.020332483594312,1299021,lg.1,1.299021
S01_50037069,S01_48738048,NA,1299021,lg.1,1.299021
S01_55221804,S01_56521310,0.02525513454487123,1299506,lg.1,1.299506
S01_56521310,S01_55221804,NA,1299506,lg.1,1.299506
S01_50103603,S01_51408405,0.042679890090878844,1304802,lg.1,1.304802
S01_51408405,S01_50103603,NA,1304802,lg.1,1.304802
S01_469982,S01_1775088,0.21017815238158585,1305106,lg.1,1.305106
S01_1775088,S01_469982,NA,1305106,lg.1,1.305106
S01_54719664,S01_56025102,0.06718495548008373,1305438,lg.1,1.305438
S01_56025102,S01_54719664,NA,1305438,lg.1,1.305438
S01_49196880,S01_50503626,0.18473595028025572,1306746,lg.1,1.306746
S01_50503626,S01_49196880,NA,1306746,lg.1,1.306746
S01_393862,S01_1701388,0.21370700601643217,1307526,lg.1,1.307526
S01_1701388,S01_393862,NA,1307526,lg.1,1.307526
S01_55251501,S01_56561984,0.008770071952173365,1310483,lg.1,1.310483
S01_56561984,S01_55251501,NA,1310483,lg.1,1.310483
S01_50503626,S01_51814474,0.04174298503801565,1310848,lg.1,1.310848
S01_51814474,S01_50503626,NA,1310848,lg.1,1.310848
S01_385095,S01_1701388,0.04945997286060355,1316293,lg.1,1.316293
S01_1701388,S01_385095,NA,1316293,lg.1,1.316293
S01_385049,S01_1701388,0.13046164017088452,1316339,lg.1,1.316339
S01_1701388,S01_385049,NA,1316339,lg.1,1.316339
S01_382258,S01_1701388,0.36600995508716383,1319130,lg.1,1.31913
S01_1701388,S01_382258,NA,1319130,lg.1,1.31913
S01_455187,S01_1775088,0.006524699730838607,1319901,lg.1,1.319901
S01_1775088,S01_455187,NA,1319901,lg.1,1.319901
S01_378527,S01_1701388,0.0709530351145088,1322861,lg.1,1.322861
S01_1701388,S01_378527,NA,1322861,lg.1,1.322861
S01_41895210,S01_43219992,0.8205769281274288,1324782,lg.1,1.324782
S01_43219992,S01_41895210,NA,1324782,lg.1,1.324782
S01_37430292,S01_38755673,0.8411142647336642,1325381,lg.1,1.325381
S01_38755673,S01_37430292,NA,1325381,lg.1,1.325381
S01_37430274,S01_38755673,0.8411142647336642,1325399,lg.1,1.325399
S01_38755673,S01_37430274,NA,1325399,lg.1,1.325399
S01_156650,S01_1482512,0.055815178940608424,1325862,lg.1,1.325862
S01_1482512,S01_156650,NA,1325862,lg.1,1.325862
S01_156650,S01_1482537,0.055815178940608424,1325887,lg.1,1.325887
S01_1482537,S01_156650,NA,1325887,lg.1,1.325887
S01_55234883,S01_56561984,0.010113368606788884,1327101,lg.1,1.327101
S01_56561984,S01_55234883,NA,1327101,lg.1,1.327101
S01_153541,S01_1482512,0.15058722233212213,1328971,lg.1,1.328971
S01_1482512,S01_153541,NA,1328971,lg.1,1.328971
S01_153541,S01_1482537,0.15058722233212213,1328996,lg.1,1.328996
S01_1482537,S01_153541,NA,1328996,lg.1,1.328996
S01_55230498,S01_56561984,0.0071238721944755475,1331486,lg.1,1.331486
S01_56561984,S01_55230498,NA,1331486,lg.1,1.331486
S01_55230421,S01_56561984,0.006921207086522743,1331563,lg.1,1.331563
S01_56561984,S01_55230421,NA,1331563,lg.1,1.331563
S01_55230333,S01_56561984,0.011308552218131375,1331651,lg.1,1.331651
S01_56561984,S01_55230333,NA,1331651,lg.1,1.331651
S01_55269660,S01_56603301,0.07449762162936098,1333641,lg.1,1.333641
S01_56603301,S01_55269660,NA,1333641,lg.1,1.333641
S01_55269660,S01_56603303,0.07449762162936098,1333643,lg.1,1.333643
S01_56603303,S01_55269660,NA,1333643,lg.1,1.333643
S01_955471,S01_2290277,0.0062916180930527935,1334806,lg.1,1.334806
S01_2290277,S01_955471,NA,1334806,lg.1,1.334806
S01_955453,S01_2290277,0.0062916180930527935,1334824,lg.1,1.334824
S01_2290277,S01_955453,NA,1334824,lg.1,1.334824
S01_955471,S01_2290523,0.02883701772131994,1335052,lg.1,1.335052
S01_2290523,S01_955471,NA,1335052,lg.1,1.335052
S01_955471,S01_2290535,0.007438148295620007,1335064,lg.1,1.335064
S01_2290535,S01_955471,NA,1335064,lg.1,1.335064
S01_955453,S01_2290523,0.02883701772131994,1335070,lg.1,1.33507
S01_2290523,S01_955453,NA,1335070,lg.1,1.33507
S01_955453,S01_2290535,0.007438148295620007,1335082,lg.1,1.335082
S01_2290535,S01_955453,NA,1335082,lg.1,1.335082
S01_50426012,S01_51764985,0.01853324964327317,1338973,lg.1,1.338973
S01_51764985,S01_50426012,NA,1338973,lg.1,1.338973
S01_50426012,S01_51765084,0.019309988429665224,1339072,lg.1,1.339072
S01_51765084,S01_50426012,NA,1339072,lg.1,1.339072
S01_50260522,S01_51600690,0.1933459973978779,1340168,lg.1,1.340168
S01_51600690,S01_50260522,NA,1340168,lg.1,1.340168
S01_55221804,S01_56561984,0.00783397696873773,1340180,lg.1,1.34018
S01_56561984,S01_55221804,NA,1340180,lg.1,1.34018
S01_1818820,S01_3160446,0.10491369714765401,1341626,lg.1,1.341626
S01_3160446,S01_1818820,NA,1341626,lg.1,1.341626
S01_1818795,S01_3160446,0.06628509637958976,1341651,lg.1,1.341651
S01_3160446,S01_1818795,NA,1341651,lg.1,1.341651
S01_156650,S01_1501284,0.17685298364209198,1344634,lg.1,1.344634
S01_1501284,S01_156650,NA,1344634,lg.1,1.344634
S01_469982,S01_1814915,0.09491833145634679,1344933,lg.1,1.344933
S01_1814915,S01_469982,NA,1344933,lg.1,1.344933
S01_1814915,S01_3160446,0.08749581952896224,1345531,lg.1,1.345531
S01_3160446,S01_1814915,NA,1345531,lg.1,1.345531
S01_153541,S01_1501284,0.2724655229574868,1347743,lg.1,1.347743
S01_1501284,S01_153541,NA,1347743,lg.1,1.347743
S01_469982,S01_1818795,0.07483199306548334,1348813,lg.1,1.348813
S01_1818795,S01_469982,NA,1348813,lg.1,1.348813
S01_469982,S01_1818820,0.0786155528749642,1348838,lg.1,1.348838
S01_1818820,S01_469982,NA,1348838,lg.1,1.348838
S01_55251501,S01_56603301,0.04540952943481809,1351800,lg.1,1.3518
S01_56603301,S01_55251501,NA,1351800,lg.1,1.3518
S01_55251501,S01_56603303,0.04540952943481809,1351802,lg.1,1.351802
S01_56603303,S01_55251501,NA,1351802,lg.1,1.351802
S01_48751448,S01_50103603,0.09852818386035142,1352155,lg.1,1.352155
S01_50103603,S01_48751448,NA,1352155,lg.1,1.352155
S01_50406826,S01_51764985,0.036156882944401114,1358159,lg.1,1.358159
S01_51764985,S01_50406826,NA,1358159,lg.1,1.358159
S01_50406826,S01_51765084,0.012200161145350524,1358258,lg.1,1.358258
S01_51765084,S01_50406826,NA,1358258,lg.1,1.358258
S01_50260522,S01_51619343,0.17848079429638197,1358821,lg.1,1.358821
S01_51619343,S01_50260522,NA,1358821,lg.1,1.358821
S01_455187,S01_1814915,0.0052720583427680505,1359728,lg.1,1.359728
S01_1814915,S01_455187,NA,1359728,lg.1,1.359728
S01_50403605,S01_51764985,0.03773664496094567,1361380,lg.1,1.36138
S01_51764985,S01_50403605,NA,1361380,lg.1,1.36138
S01_50403605,S01_51765084,0.03931586738307411,1361479,lg.1,1.361479
S01_51765084,S01_50403605,NA,1361479,lg.1,1.361479
S01_455187,S01_1818795,3.018985121525293e-4,1363608,lg.1,1.363608
S01_1818795,S01_455187,NA,1363608,lg.1,1.363608
S01_455187,S01_1818820,0.005548325153376618,1363633,lg.1,1.363633
S01_1818820,S01_455187,NA,1363633,lg.1,1.363633
S01_48738092,S01_50103603,0.024795254498711942,1365511,lg.1,1.365511
S01_50103603,S01_48738092,NA,1365511,lg.1,1.365511
S01_48738089,S01_50103603,0.024795254498711942,1365514,lg.1,1.365514
S01_50103603,S01_48738089,NA,1365514,lg.1,1.365514
S01_48738048,S01_50103603,0.024795254498711942,1365555,lg.1,1.365555
S01_50103603,S01_48738048,NA,1365555,lg.1,1.365555
S01_43219992,S01_44586060,0.025004001360860947,1366068,lg.1,1.366068
S01_44586060,S01_43219992,NA,1366068,lg.1,1.366068
S01_839570,S01_2207723,0.008606527634129479,1368153,lg.1,1.368153
S01_2207723,S01_839570,NA,1368153,lg.1,1.368153
S01_55234883,S01_56603301,0.021316621222761827,1368418,lg.1,1.368418
S01_56603301,S01_55234883,NA,1368418,lg.1,1.368418
S01_55234883,S01_56603303,0.021316621222761827,1368420,lg.1,1.36842
S01_56603303,S01_55234883,NA,1368420,lg.1,1.36842
S01_50230454,S01_51600690,0.1670088841683339,1370236,lg.1,1.370236
S01_51600690,S01_50230454,NA,1370236,lg.1,1.370236
S01_50260522,S01_51630871,0.13487872960782368,1370349,lg.1,1.370349
S01_51630871,S01_50260522,NA,1370349,lg.1,1.370349
S01_50037069,S01_51408405,0.029091536079556942,1371336,lg.1,1.371336
S01_51408405,S01_50037069,NA,1371336,lg.1,1.371336
S01_839570,S01_2211215,0.03234347200962425,1371645,lg.1,1.371645
S01_2211215,S01_839570,NA,1371645,lg.1,1.371645
S01_31090052,S01_32461874,0.953431494795069,1371822,lg.1,1.371822
S01_32461874,S01_31090052,NA,1371822,lg.1,1.371822
S01_31089908,S01_32461874,0.9072271971428064,1371966,lg.1,1.371966
S01_32461874,S01_31089908,NA,1371966,lg.1,1.371966
S01_55230498,S01_56603301,0.01709877711544932,1372803,lg.1,1.372803
S01_56603301,S01_55230498,NA,1372803,lg.1,1.372803
S01_55230498,S01_56603303,0.01709877711544932,1372805,lg.1,1.372805
S01_56603303,S01_55230498,NA,1372805,lg.1,1.372805
S01_55230421,S01_56603301,0.10741452278674307,1372880,lg.1,1.37288
S01_56603301,S01_55230421,NA,1372880,lg.1,1.37288
S01_55230421,S01_56603303,0.10741452278674307,1372882,lg.1,1.372882
S01_56603303,S01_55230421,NA,1372882,lg.1,1.372882
S01_55230333,S01_56603301,0.023964776920962903,1372968,lg.1,1.372968
S01_56603301,S01_55230333,NA,1372968,lg.1,1.372968
S01_55230333,S01_56603303,0.023964776920962903,1372970,lg.1,1.37297
S01_56603303,S01_55230333,NA,1372970,lg.1,1.37297
S01_54506139,S01_55879240,0.06478297229357595,1373101,lg.1,1.373101
S01_55879240,S01_54506139,NA,1373101,lg.1,1.373101
S01_50260522,S01_51640106,0.1345346265833147,1379584,lg.1,1.379584
S01_51640106,S01_50260522,NA,1379584,lg.1,1.379584
S01_827682,S01_2207723,2.531194834366871e-4,1380041,lg.1,1.380041
S01_2207723,S01_827682,NA,1380041,lg.1,1.380041
